YEAR,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2010,OK,Total Electric Power Industry,Natural Gas,"33,941,682"
2010,OK,Total Electric Power Industry,Other,0
2010,OK,Total Electric Power Industry,Other Biomass,"97,043"
2010,OK,Total Electric Power Industry,Other Gases,0
2010,OK,Total Electric Power Industry,Petroleum,"18,089"
2010,OK,Total Electric Power Industry,Pumped Storage,"-152,918"
2010,OK,Total Electric Power Industry,Wind,"3,808,083"
2010,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,"254,829"
2010,OR,Total Electric Power Industry,Total,"55,126,999"
2010,OR,Total Electric Power Industry,Coal,"4,126,435"
2010,OR,Total Electric Power Industry,Hydroelectric Conventional,"30,542,260"
2010,OR,Total Electric Power Industry,Natural Gas,"15,651,176"
2010,OR,Total Electric Power Industry,Other,"46,828"
2010,OR,Total Electric Power Industry,Other Biomass,"204,932"
2010,OR,Total Electric Power Industry,Petroleum,"3,420"
2010,OR,Total Electric Power Industry,Wind,"3,920,007"
2010,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,"631,941"
2010,PA,Total Electric Power Industry,Total,"229,752,306"
2010,PA,Total Electric Power Industry,Coal,"110,369,292"
2010,PA,Total Electric Power Industry,Hydroelectric Conventional,"2,332,201"
2010,PA,Total Electric Power Industry,Natural Gas,"33,717,608"
2010,PA,Total Electric Power Industry,Nuclear,"77,828,348"
2010,PA,Total Electric Power Industry,Other,"844,607"
2010,PA,Total Electric Power Industry,Other Biomass,"1,708,356"
2010,PA,Total Electric Power Industry,Other Gases,"551,509"
2010,PA,Total Electric Power Industry,Petroleum,"571,345"
2010,PA,Total Electric Power Industry,Pumped Storage,"-707,779"
2010,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"7,910"
2010,PA,Total Electric Power Industry,Wind,"1,854,032"
2010,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,"674,878"
2010,RI,Total Electric Power Industry,Total,"7,738,719"
2010,RI,Total Electric Power Industry,Hydroelectric Conventional,"3,706"
2010,RI,Total Electric Power Industry,Natural Gas,"7,583,281"
2010,RI,Total Electric Power Industry,Other Biomass,"136,949"
2010,RI,Total Electric Power Industry,Petroleum,"11,659"
2010,RI,Total Electric Power Industry,Wind,"3,124"
2010,SC,Total Electric Power Industry,Total,"104,153,133"
2010,SC,Total Electric Power Industry,Coal,"37,671,118"
2010,SC,Total Electric Power Industry,Hydroelectric Conventional,"2,376,444"
2010,SC,Total Electric Power Industry,Natural Gas,"10,927,237"
2010,SC,Total Electric Power Industry,Nuclear,"51,988,079"
2010,SC,Total Electric Power Industry,Other,"61,164"
2010,SC,Total Electric Power Industry,Other Biomass,"130,997"
2010,SC,Total Electric Power Industry,Other Gases,0
2010,SC,Total Electric Power Industry,Petroleum,"190,727"
2010,SC,Total Electric Power Industry,Pumped Storage,"-934,701"
2010,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,"1,742,067"
2010,SD,Total Electric Power Industry,Total,"10,049,636"
2010,SD,Total Electric Power Industry,Coal,"3,298,256"
2010,SD,Total Electric Power Industry,Hydroelectric Conventional,"5,238,801"
2010,SD,Total Electric Power Industry,Natural Gas,"134,706"
2010,SD,Total Electric Power Industry,Other,0
2010,SD,Total Electric Power Industry,Other Biomass,0
2010,SD,Total Electric Power Industry,Petroleum,"6,124"
2010,SD,Total Electric Power Industry,Wind,"1,371,750"
2010,TN,Total Electric Power Industry,Total,"82,348,625"
2010,TN,Total Electric Power Industry,Coal,"43,670,196"
2010,TN,Total Electric Power Industry,Hydroelectric Conventional,"8,137,795"
2010,TN,Total Electric Power Industry,Natural Gas,"2,302,384"
2010,TN,Total Electric Power Industry,Nuclear,"27,739,221"
2010,TN,Total Electric Power Industry,Other,"2,586"
2010,TN,Total Electric Power Industry,Other Biomass,"33,123"
2010,TN,Total Electric Power Industry,Other Gases,"13,462"
2010,TN,Total Electric Power Industry,Petroleum,"216,903"
2010,TN,Total Electric Power Industry,Pumped Storage,"-721,472"
2010,TN,Total Electric Power Industry,Wind,"40,570"
2010,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,"913,856"
2010,TX,Total Electric Power Industry,Total,"411,695,046"
2010,TX,Total Electric Power Industry,Coal,"150,172,832"
2010,TX,Total Electric Power Industry,Hydroelectric Conventional,"1,261,832"
2010,TX,Total Electric Power Industry,Natural Gas,"186,882,238"
2010,TX,Total Electric Power Industry,Nuclear,"41,335,248"
2010,TX,Total Electric Power Industry,Other,"339,017"
2010,TX,Total Electric Power Industry,Other Biomass,"545,136"
2010,TX,Total Electric Power Industry,Other Gases,"3,290,570"
2010,TX,Total Electric Power Industry,Petroleum,"708,481"
2010,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,"8,208"
2010,TX,Total Electric Power Industry,Wind,"26,251,410"
2010,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,"900,074"
2010,US-TOTAL,Total Electric Power Industry,Total,"4,125,059,899"
2010,US-TOTAL,Total Electric Power Industry,Coal,"1,847,290,279"
2010,US-TOTAL,Total Electric Power Industry,Geothermal,"15,219,213"
2010,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,"260,203,069"
2010,US-TOTAL,Total Electric Power Industry,Natural Gas,"987,697,234"
2010,US-TOTAL,Total Electric Power Industry,Nuclear,"806,968,301"
2010,US-TOTAL,Total Electric Power Industry,Other,"12,855,342"
2010,US-TOTAL,Total Electric Power Industry,Other Biomass,"18,917,207"
2010,US-TOTAL,Total Electric Power Industry,Other Gases,"11,312,787"
2010,US-TOTAL,Total Electric Power Industry,Petroleum,"37,061,013"
2010,US-TOTAL,Total Electric Power Industry,Pumped Storage,"-5,501,132"
2010,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,"1,212,182"
2010,US-TOTAL,Total Electric Power Industry,Wind,"94,652,246"
2010,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,"37,172,160"
2010,UT,Total Electric Power Industry,Total,"42,249,355"
2010,UT,Total Electric Power Industry,Coal,"34,057,265"
2010,UT,Total Electric Power Industry,Geothermal,"276,949"
2010,UT,Total Electric Power Industry,Hydroelectric Conventional,"695,512"
2010,UT,Total Electric Power Industry,Natural Gas,"6,455,396"
2010,UT,Total Electric Power Industry,Other,"173,638"
2010,UT,Total Electric Power Industry,Other Biomass,"56,338"
2010,UT,Total Electric Power Industry,Other Gases,"36,220"
2010,UT,Total Electric Power Industry,Petroleum,"50,357"
2010,UT,Total Electric Power Industry,Wind,"447,680"
2010,VA,Total Electric Power Industry,Total,"72,966,456"
2010,VA,Total Electric Power Industry,Coal,"25,459,221"
2010,VA,Total Electric Power Industry,Hydroelectric Conventional,"1,500,182"
2010,VA,Total Electric Power Industry,Natural Gas,"16,999,125"
2010,VA,Total Electric Power Industry,Nuclear,"26,571,899"
2010,VA,Total Electric Power Industry,Other,"414,121"
2010,VA,Total Electric Power Industry,Other Biomass,"815,345"
2010,VA,Total Electric Power Industry,Petroleum,"1,292,861"
2010,VA,Total Electric Power Industry,Pumped Storage,"-1,490,602"
2010,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,"1,404,304"
2010,VT,Total Electric Power Industry,Total,"6,619,990"
2010,VT,Total Electric Power Industry,Hydroelectric Conventional,"1,346,887"
2010,VT,Total Electric Power Industry,Natural Gas,"3,783"
2010,VT,Total Electric Power Industry,Nuclear,"4,782,473"
2010,VT,Total Electric Power Industry,Other Biomass,"25,081"
2010,VT,Total Electric Power Industry,Petroleum,"4,509"
2010,VT,Total Electric Power Industry,Wind,"13,892"
2010,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,"443,366"
2010,WA,Total Electric Power Industry,Total,"103,472,729"
2010,WA,Total Electric Power Industry,Coal,"8,526,933"
2010,WA,Total Electric Power Industry,Hydroelectric Conventional,"68,288,383"
2010,WA,Total Electric Power Industry,Natural Gas,"10,359,235"
2010,WA,Total Electric Power Industry,Nuclear,"9,241,133"
2010,WA,Total Electric Power Industry,Other,"62,259"
2010,WA,Total Electric Power Industry,Other Biomass,"196,370"
2010,WA,Total Electric Power Industry,Other Gases,"292,019"
2010,WA,Total Electric Power Industry,Petroleum,"32,476"
2010,WA,Total Electric Power Industry,Pumped Storage,"53,328"
2010,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,0
2010,WA,Total Electric Power Industry,Wind,"4,744,679"
2010,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,"1,675,915"
2010,WI,Total Electric Power Industry,Total,"64,314,067"
2010,WI,Total Electric Power Industry,Coal,"40,168,733"
2010,WI,Total Electric Power Industry,Hydroelectric Conventional,"2,111,852"
2010,WI,Total Electric Power Industry,Natural Gas,"5,496,814"
2010,WI,Total Electric Power Industry,Nuclear,"13,280,939"
2010,WI,Total Electric Power Industry,Other,"63,454"
2010,WI,Total Electric Power Industry,Other Biomass,"507,860"
2010,WI,Total Electric Power Industry,Other Gases,18
2010,WI,Total Electric Power Industry,Petroleum,"718,302"
2010,WI,Total Electric Power Industry,Wind,"1,088,464"
2010,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,"877,632"
2010,WV,Total Electric Power Industry,Total,"80,788,947"
2010,WV,Total Electric Power Industry,Coal,"78,147,563"
2010,WV,Total Electric Power Industry,Hydroelectric Conventional,"1,367,361"
2010,WV,Total Electric Power Industry,Natural Gas,"139,601"
2010,WV,Total Electric Power Industry,Other,618
2010,WV,Total Electric Power Industry,Other Biomass,0
2010,WV,Total Electric Power Industry,Other Gases,"40,075"
2010,WV,Total Electric Power Industry,Petroleum,"154,557"
2010,WV,Total Electric Power Industry,Wind,"939,172"
2010,WV,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2010,WY,Total Electric Power Industry,Total,"48,119,254"
2010,WY,Total Electric Power Industry,Coal,"42,986,523"
2010,WY,Total Electric Power Industry,Hydroelectric Conventional,"1,023,887"
2010,WY,Total Electric Power Industry,Natural Gas,"458,983"
2010,WY,Total Electric Power Industry,Other,"67,857"
2010,WY,Total Electric Power Industry,Other Gases,"279,065"
2010,WY,Total Electric Power Industry,Petroleum,"56,146"
2010,WY,Total Electric Power Industry,Wind,"3,246,793"
2011,AK,Total Electric Power Industry,Total,"6,871,033"
2011,AK,Total Electric Power Industry,Coal,"656,385"
2011,AK,Total Electric Power Industry,Hydroelectric Conventional,"1,344,746"
2011,AK,Total Electric Power Industry,Natural Gas,"3,906,433"
2011,AK,Total Electric Power Industry,Other,0
2011,AK,Total Electric Power Industry,Other Biomass,"3,287"
2011,AK,Total Electric Power Industry,Other Gases,"2,738"
2011,AK,Total Electric Power Industry,Petroleum,"944,998"
2011,AK,Total Electric Power Industry,Wind,"12,446"
2011,AL,Total Electric Power Industry,Total,"156,339,210"
2011,AL,Total Electric Power Industry,Coal,"56,807,353"
2011,AL,Total Electric Power Industry,Hydroelectric Conventional,"8,883,598"
2011,AL,Total Electric Power Industry,Natural Gas,"47,681,054"
2011,AL,Total Electric Power Industry,Nuclear,"39,356,122"
2011,AL,Total Electric Power Industry,Other,"382,503"
2011,AL,Total Electric Power Industry,Other Biomass,"9,898"
2011,AL,Total Electric Power Industry,Other Gases,"291,534"
2011,AL,Total Electric Power Industry,Petroleum,"120,384"
2011,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,"2,806,764"
2011,AR,Total Electric Power Industry,Total,"61,307,536"
2011,AR,Total Electric Power Industry,Coal,"29,418,195"
2011,AR,Total Electric Power Industry,Hydroelectric Conventional,"2,957,845"
2011,AR,Total Electric Power Industry,Natural Gas,"12,946,682"
2011,AR,Total Electric Power Industry,Nuclear,"14,194,445"
2011,AR,Total Electric Power Industry,Other,"32,418"
2011,AR,Total Electric Power Industry,Other Biomass,"81,008"
2011,AR,Total Electric Power Industry,Petroleum,"55,874"
2011,AR,Total Electric Power Industry,Pumped Storage,"34,431"
2011,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,"1,586,637"
2011,AZ,Total Electric Power Industry,Total,"108,125,357"
2011,AZ,Total Electric Power Industry,Coal,"43,702,297"
2011,AZ,Total Electric Power Industry,Hydroelectric Conventional,"9,174,092"
2011,AZ,Total Electric Power Industry,Natural Gas,"23,252,700"
2011,AZ,Total Electric Power Industry,Nuclear,"31,277,863"
2011,AZ,Total Electric Power Industry,Other,"14,754"
2011,AZ,Total Electric Power Industry,Other Biomass,"46,834"
2011,AZ,Total Electric Power Industry,Petroleum,"53,245"
2011,AZ,Total Electric Power Industry,Pumped Storage,"121,019"
2011,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,"83,349"
2011,AZ,Total Electric Power Industry,Wind,"255,579"
2011,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,"143,626"
2011,CA,Total Electric Power Industry,Total,"200,804,842"
2011,CA,Total Electric Power Industry,Coal,"1,982,182"
2011,CA,Total Electric Power Industry,Geothermal,"12,552,383"
2011,CA,Total Electric Power Industry,Hydroelectric Conventional,"42,557,467"
2011,CA,Total Electric Power Industry,Natural Gas,"88,973,831"
2011,CA,Total Electric Power Industry,Nuclear,"36,663,247"
2011,CA,Total Electric Power Industry,Other,"916,924"
2011,CA,Total Electric Power Industry,Other Biomass,"2,584,693"
2011,CA,Total Electric Power Industry,Other Gases,"1,666,987"
2011,CA,Total Electric Power Industry,Petroleum,"910,572"
2011,CA,Total Electric Power Industry,Pumped Storage,"-88,793"
2011,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,"888,829"
2011,CA,Total Electric Power Industry,Wind,"7,751,837"
2011,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,"3,444,683"
2011,CO,Total Electric Power Industry,Total,"51,432,554"
2011,CO,Total Electric Power Industry,Coal,"33,954,687"
2011,CO,Total Electric Power Industry,Hydroelectric Conventional,"2,082,621"
2011,CO,Total Electric Power Industry,Natural Gas,"10,186,303"
2011,CO,Total Electric Power Industry,Other,"63,454"
2011,CO,Total Electric Power Industry,Other Biomass,"61,520"
2011,CO,Total Electric Power Industry,Petroleum,"22,218"
2011,CO,Total Electric Power Industry,Pumped Storage,"-243,379"
2011,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,"104,636"
2011,CO,Total Electric Power Industry,Wind,"5,200,322"
2011,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,172
2011,CT,Total Electric Power Industry,Total,"33,745,221"
2011,CT,Total Electric Power Industry,Coal,"525,807"
2011,CT,Total Electric Power Industry,Hydroelectric Conventional,"567,442"
2011,CT,Total Electric Power Industry,Natural Gas,"15,188,145"
2011,CT,Total Electric Power Industry,Nuclear,"15,927,837"
2011,CT,Total Electric Power Industry,Other,"704,867"
2011,CT,Total Electric Power Industry,Other Biomass,"658,873"
2011,CT,Total Electric Power Industry,Petroleum,"165,810"
2011,CT,Total Electric Power Industry,Pumped Storage,"5,604"
2011,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,836
2011,DC,Total Electric Power Industry,Total,"200,874"
2011,DC,Total Electric Power Industry,Natural Gas,"71,199"
2011,DC,Total Electric Power Industry,Petroleum,"129,675"
2011,DE,Total Electric Power Industry,Total,"6,590,195"
2011,DE,Total Electric Power Industry,Coal,"1,454,996"
2011,DE,Total Electric Power Industry,Natural Gas,"4,731,369"
2011,DE,Total Electric Power Industry,Other,0
2011,DE,Total Electric Power Industry,Other Biomass,"144,732"
2011,DE,Total Electric Power Industry,Other Gases,"208,254"
2011,DE,Total Electric Power Industry,Petroleum,"37,739"
2011,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,"8,280"
2011,DE,Total Electric Power Industry,Wind,"4,825"
2011,FL,Total Electric Power Industry,Total,"221,894,574"
2011,FL,Total Electric Power Industry,Coal,"51,990,961"
2011,FL,Total Electric Power Industry,Hydroelectric Conventional,"182,042"
2011,FL,Total Electric Power Industry,Natural Gas,"136,363,874"
2011,FL,Total Electric Power Industry,Nuclear,"22,015,368"
2011,FL,Total Electric Power Industry,Other,"3,385,051"
2011,FL,Total Electric Power Industry,Other Biomass,"2,334,985"
2011,FL,Total Electric Power Industry,Other Gases,"6,191"
2011,FL,Total Electric Power Industry,Petroleum,"3,280,944"
2011,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,"125,726"
2011,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,"2,209,433"
2011,GA,Total Electric Power Industry,Total,"124,749,341"
2011,GA,Total Electric Power Industry,Coal,"60,159,340"
2011,GA,Total Electric Power Industry,Hydroelectric Conventional,"2,705,058"
2011,GA,Total Electric Power Industry,Natural Gas,"26,543,604"
2011,GA,Total Electric Power Industry,Nuclear,"32,306,181"
