id,entireState,code,name,lastUpdated,dateCreated,state_id,state_name,state_abbreviation,state_is_territory,type_id,type_name,category_id,category_name,sector_id,sector_name
1574,False,IA28F,Alliant Energy Interstate Power and Light - Farm Equipment Energy Efficiency Incentives,02/07/2023,06/05/2006,19,Iowa,IA,False,88,Rebate Program,1,Financial Incentive,3,Utility
2115,False,IN13F,South Central Indiana REMC - Residential Energy Efficiency Rebate Program,02/07/2023,09/01/2006,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
3063,False,IN45F,CenterPoint Energy - Residential Energy Efficiency Rebates,02/07/2023,09/08/2008,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
22138,True,IN99F,CenterPoint Energy - Residential New Construction Rebates,02/07/2023,08/28/2020,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2692,False,IN41F,Heartland REMC - Residential Energy Efficiency Rebate Program,02/07/2023,08/21/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
3148,False,IN53F,Citizens Gas - Commercial Efficiency Rebates,02/07/2023,11/20/2008,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
3147,False,IN52F,Citizens Gas - Residential Efficiency Rebates,02/07/2023,11/20/2008,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2667,False,IN23F,Southern Indiana Power - Residential Energy Efficiency Rebate Program,02/07/2023,08/13/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2668,False,IN24F,Utilities District of Western Indiana REMC - Residential Energy Efficiency Rebate Program,02/07/2023,08/13/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2674,False,IN30F,Harrison County REMC - Residential Energy Efficiency Rebate Program,02/07/2023,08/13/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2670,False,IN26F,WIN Energy REMC - Residential Rebate Program,02/07/2023,08/13/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2678,False,IN33F,Orange County REMC - Energy Efficient Equipment Rebate Program,02/07/2023,08/13/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
3965,False,IN61F,Parke County REMC - Energy Efficient Equipment Rebate Program,02/07/2023,02/10/2010,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2686,False,IN39F,Northeastern REMC - Residential Energy Efficiency Rebate Program,02/07/2023,08/20/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
5114,False,IN83F,Wabash Valley Power Association (28 Member Cooperatives) - Residential Energy Efficiency Program,02/07/2023,02/22/2012,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2672,False,IN28F,Carroll County REMC - Residential Energy Efficiency Rebate Program,02/07/2023,08/13/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
5734,True,IN97F,Noble REMC - Buisness Energy Efficiency Rebate Incentives,02/07/2023,04/09/2015,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
4653,False,IN72F,Wabash Valley Power Association (23 Member Cooperatives) - Commercial and Industrial Energy Efficiency Program,02/07/2023,02/24/2011,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
5733,True,IN96F,Noble REMC - Residential Energy Efficiency Rebate Incentives,02/07/2023,04/09/2015,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2662,False,IN19F,Bartholomew County REMC - Residential Energy Efficiency Rebate Program,02/07/2023,08/09/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2694,False,IN43F,Carroll White REMC - Residential Heat Pump Rebate Program,02/07/2023,08/21/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2677,False,IN32F,Jackson County REMC - Energy Efficiency Rebate Program,02/07/2023,08/13/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2665,False,IN21F,Clark County REMC - Energy Efficiency Rebate Program,02/07/2023,08/13/2007,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
5381,False,IN89F,Johnson County REMC - Residential Energy Efficiency Rebate Program,02/01/2023,03/06/2013,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
5726,True,IN92F,NIPSCO (Gas & Electric) Small Business Direct Install Program,02/01/2023,04/02/2015,18,Indiana,IN,False,87,Grant Program,1,Financial Incentive,3,Utility
3716,False,IL51F,ComEd - Energy Efficiency Program for Commercial New Construction,02/01/2023,06/01/2009,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
1773,False,CT43F,Groton Utilities - Commercial & Industrial Energy Efficiency Rebate Programs,02/01/2023,07/11/2006,8,Connecticut,CT,False,88,Rebate Program,1,Financial Incentive,3,Utility
4712,False,CT88F,Small Business Energy Advantage Loan Program,02/01/2023,04/11/2006,8,Connecticut,CT,False,89,Loan Program,1,Financial Incentive,3,Utility
3115,False,CT55F,Norwich Public Utilities - Zero Percent Financing Program,01/31/2023,11/04/2008,8,Connecticut,CT,False,89,Loan Program,1,Financial Incentive,3,Utility
5735,True,CT100F,Small Business & Municipal Loan Program,01/31/2023,04/09/2015,8,Connecticut,CT,False,89,Loan Program,1,Financial Incentive,3,Utility
5737,True,CT100F,Energize Connecticut Residential and Commercial Rebates,01/31/2023,04/15/2015,8,Connecticut,CT,False,88,Rebate Program,1,Financial Incentive,3,Utility
3697,False,CO169F,Morgan County REA - Efficiency Credit/Rebate Programs,01/31/2023,09/24/2009,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
5018,False,CO211F,Loveland Water & Power - Residential Energy Efficiency Rebate Program,01/31/2023,04/29/2011,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
3580,False,CO163F,Delta-Montrose Electric Association - Residential Weatherization Rebate Program,01/31/2023,08/06/2009,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
5163,False,CO215F,Empire Electric Association - Commercial Energy Efficiency Rebate Program,01/27/2023,08/07/2009,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
3585,False,CO164F,Empire Electric Association - Residential Energy Efficiency Rebate Program,01/27/2023,08/07/2009,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
22061,True,CO58F,Residential Energy Upgrade (RENU) Loan Program,01/27/2023,08/03/2018,7,Colorado,CO,False,89,Loan Program,1,Financial Incentive,1,State
5796,True,CO52F,Efficiency Works - Business Energy Efficiency Rebate Program (Offered by 4 Utilities),01/26/2023,07/06/2015,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
5798,True,CO54F,Efficiency Works - Residential Energy Efficiency Rebate Program (Offered by 4 Utilities),01/26/2023,07/08/2015,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
2106,False,CO42F,United Power - Residential Energy Efficient Appliance Rebate Program,01/26/2023,08/31/2006,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
4710,False,CO202F,United Power - Commercial and Industrial Energy Efficiency Rebate Program,01/25/2023,08/31/2006,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
5174,False,CO216F,Holy Cross Energy - Commercial Energy Efficiency Rebate Program,01/25/2023,05/09/2012,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
4220,False,CO189F,Colorado Springs Utilities - Builder Incentive Program,01/25/2023,06/24/2010,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
1302,False,CO16F,Fort Collins Utilities - Home Efficiency Loan Program,01/25/2023,03/13/2006,7,Colorado,CO,False,89,Loan Program,1,Financial Incentive,3,Utility
1748,False,CO22F,Colorado Springs Utilities - Commercial Energy Efficiency Rebate Program,01/25/2023,07/10/2006,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
1753,False,CO25F,Colorado Springs Utilities - Residential Energy Efficiency Rebate Program,01/25/2023,07/10/2006,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
1581,False,CO19F,Xcel Energy - Residential Energy Efficiency Rebate Programs,01/25/2023,06/05/2006,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
2103,False,CO40F,"Mountain View Electric Association, Inc - Energy Efficiency Rebates Program",01/25/2023,08/31/2006,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
3308,True,CO157F,Colorado Natural Gas - Energy Efficiency Rebate Program,01/25/2023,03/23/2009,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
123,False,CA19F,Santa Clara Water & Sewer - Solar Water Heating Program,01/25/2023,01/01/2000,6,California,CA,False,80,Leasing Program,1,Financial Incentive,3,Utility
1715,False,CA97F,IID Energy - Residential Energy Efficiency Rebate Program,01/25/2023,07/06/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
1660,False,CA86F,Burbank Water & Power - Green Building Incentive Program,01/25/2023,06/26/2006,6,California,CA,False,10,Green Building Incentive,1,Financial Incentive,3,Utility
3119,False,AZ35F,UES (Electric) - Residential Efficiency Program,01/24/2023,11/06/2008,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
3117,False,AZ33F,TEP - Residential Energy Efficiency Rebate Program,01/24/2023,11/05/2008,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
4066,True,AZ46F,Southwest Gas Corporation - Combined Heat and Power Program,01/24/2023,04/06/2010,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
2035,False,AZ22F,Sulphur Springs Valley EC - Residential Energy Efficiency Rebate,01/24/2023,08/25/2006,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
2095,False,AZ24F,Sulphur Springs Valley EC - Residential Energy Efficiency Loan Program,01/24/2023,08/30/2006,4,Arizona,AZ,False,89,Loan Program,1,Financial Incentive,3,Utility
4238,False,AZ49F,Mohave Electric Cooperative - Energy Efficiency Rebate Program,01/24/2023,06/30/2010,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
4051,False,AZ45F,SRP - Residential Energy Efficiency Rebate Program,01/24/2023,03/26/2010,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
3964,True,AZ43F,Southwest Gas Corporation - Commercial High-Efficiency Equipment Rebate Program,01/24/2023,02/10/2010,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
2402,False,AZ25F,Trico Electric Cooperative  - SunWatts Incentive Program,01/24/2023,03/05/2007,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
186,False,AZ12F,Sulphur Springs Valley EC - SunWatts Rebate Program,01/24/2023,11/11/2004,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
1716,False,AZ21F,APS - Residential Energy Efficiency Rebate Program,01/24/2023,07/06/2006,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
2190,False,MS11F,Southern Pine Electric Power Association - Residential Energy Efficiency Rebate Program,01/24/2023,09/15/2006,28,Mississippi,MS,False,88,Rebate Program,1,Financial Incentive,3,Utility
3426,False,WY21F,Rocky Mountain Power - wattsmart Business Program,01/24/2023,06/09/2009,58,Wyoming,WY,False,88,Rebate Program,1,Financial Incentive,3,Utility
2407,False,ID27F,Rocky Mountain Power - wattsmart Business Program,01/24/2023,03/06/2007,16,Idaho,ID,False,88,Rebate Program,1,Financial Incentive,3,Utility
2412,False,UT18F,Rocky Mountain Power - wattsmart Business Program,01/24/2023,03/06/2007,51,Utah,UT,False,88,Rebate Program,1,Financial Incentive,3,Utility
3689,False,MD42F,PEPCO - Commercial and Industrial Energy Efficiency Incentives Program,01/24/2023,09/23/2009,24,Maryland,MD,False,88,Rebate Program,1,Financial Incentive,3,Utility
4815,False,CO208F,Poudre Valley REA - Energy Efficiency Rebate Program,01/20/2023,08/31/2006,7,Colorado,CO,False,88,Rebate Program,1,Financial Incentive,3,Utility
3256,False,AZ39F,Salt River Project - Business Energy Efficiency Programs,01/20/2023,02/09/2009,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
3329,False,OH33F,Butler Rural Electric Cooperative - Residential Rebate Program,01/20/2023,04/06/2009,40,Ohio,OH,False,88,Rebate Program,1,Financial Incentive,3,Utility
3331,False,OH34F,Butler Rural Electric Cooperative - Energy Efficiency Improvement Loan Program,01/20/2023,04/06/2009,40,Ohio,OH,False,89,Loan Program,1,Financial Incentive,3,Utility
3668,False,OH47F,CenterPoint Energy (Gas) - Residential Energy Efficiency Rebates,01/19/2023,09/16/2009,40,Ohio,OH,False,88,Rebate Program,1,Financial Incentive,3,Utility
3666,False,OH45F,CenterPoint Energy (Gas) - Business Energy Efficiency Rebates,01/19/2023,09/16/2009,40,Ohio,OH,False,88,Rebate Program,1,Financial Incentive,3,Utility
3821,False,NY70F,ConEd - Multifamily Energy Efficiency Incentives Program,01/19/2023,12/10/2009,37,New York,NY,False,88,Rebate Program,1,Financial Incentive,3,Utility
3680,False,AR51F,Entergy Arkansas - Residential Energy Efficiency Programs,01/18/2023,09/21/2009,5,Arkansas,AR,False,88,Rebate Program,1,Financial Incentive,3,Utility
4812,False,MN157F,Minnesota Xcel Energy - Business Energy Efficiency Rebate Programs,01/18/2023,06/11/2006,27,Minnesota,MN,False,88,Rebate Program,1,Financial Incentive,3,Utility
3901,False,WA158F,Cascade Natural Gas - Commercial Efficiency Rebate Program,01/16/2023,01/14/2010,55,Washington,WA,False,88,Rebate Program,1,Financial Incentive,3,Utility
3118,False,AZ34F,TEP Business Energy Solutions,01/16/2023,11/05/2008,4,Arizona,AZ,False,88,Rebate Program,1,Financial Incentive,3,Utility
5215,False,NM47F,Xcel Energy (Electric) - Commercial Energy Efficiency Rebate Program,01/13/2023,07/05/2012,36,New Mexico,NM,False,88,Rebate Program,1,Financial Incentive,3,Utility
3841,False,NM31F,El Paso Electric Company - Commercial Efficiency Program,01/13/2023,12/15/2009,36,New Mexico,NM,False,88,Rebate Program,1,Financial Incentive,3,Utility
2320,False,WA106F,Inland Power & Light Company - Residential Energy Efficiency Rebate Programs,01/13/2023,10/03/2006,55,Washington,WA,False,88,Rebate Program,1,Financial Incentive,3,Utility
2212,False,WA93F,Port Angeles Public Works & Utilities - Residential Energy Efficiency Rebate Program,01/13/2023,09/18/2006,55,Washington,WA,False,88,Rebate Program,1,Financial Incentive,3,Utility
3342,False,WA149F,Cascade Natural Gas - Conservation Incentives for New and Existing Homes,01/13/2023,01/01/2009,55,Washington,WA,False,88,Rebate Program,1,Financial Incentive,3,Utility
2444,False,ND11F,Northern Plains EC - Commercial Energy Efficiency Loan Program,01/13/2023,03/15/2007,39,North Dakota,ND,False,89,Loan Program,1,Financial Incentive,3,Utility
5100,False,ND21F,Residential Energy Efficiency Rebates (Offered by 5 Utilities),01/13/2023,02/03/2012,39,North Dakota,ND,False,88,Rebate Program,1,Financial Incentive,3,Utility
5140,False,SD60F,Business Energy Efficiency Rebate (Offered by 11 Utilities),01/13/2023,02/03/2012,48,South Dakota,SD,False,88,Rebate Program,1,Financial Incentive,3,Utility
5141,False,SD61F,Residential Energy Efficiency Rebates (Offered by 12 Utilities),01/13/2023,02/03/2012,48,South Dakota,SD,False,88,Rebate Program,1,Financial Incentive,3,Utility
4618,False,IN71F,Indiana Michigan Power - Commercial and Industrial Rebate Program,01/13/2023,02/08/2011,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
5009,False,IN80F,CenterPoint Energy (Electric) - Commercial New Construction Rebates,01/13/2023,09/09/2008,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
3065,False,IN47F,CenterPoint Energy (Gas) - Commercial Energy Efficiency Rebates,01/13/2023,09/09/2008,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
2297,False,IN15F,Duke Energy - Commercial and Industrial Energy Efficiency Rebate Program,01/09/2023,09/26/2006,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
5727,True,IN93F,NIPSCO (Gas & Electric) - Commercial & Industrial Energy Efficiency Program,01/09/2023,04/02/2015,18,Indiana,IN,False,88,Rebate Program,1,Financial Incentive,3,Utility
5851,True,PA90F,PECO Energy (Gas)- Commercial Heating Efficiency Rebate Program,01/06/2023,01/08/2016,44,Pennsylvania,PA,False,88,Rebate Program,1,Financial Incentive,3,Utility
4266,False,MD61F,SMECO - Non-Residential Energy Efficiency Rebate Program,01/06/2023,07/26/2010,24,Maryland,MD,False,88,Rebate Program,1,Financial Incentive,3,Utility
5696,True,MD93F,SMECO- Small Business/Non-Profit Solutions,01/06/2023,02/27/2015,24,Maryland,MD,False,88,Rebate Program,1,Financial Incentive,3,Utility
5770,True,WI100F,"Xcel Energy - Agriculture, Schools and Government Incentive Program",01/06/2023,05/15/2015,57,Wisconsin,WI,False,88,Rebate Program,1,Financial Incentive,3,Utility
2138,False,OR47F,Emerald PUD - Commercial and Industrial Energy Efficiency Rebate Program,01/06/2023,09/08/2006,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,3,Utility
3211,False,OR121F,McMinnville Water & Light - Commercial Energy Efficiency Rebate Programs,01/06/2023,01/13/2009,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,3,Utility
1456,False,CA62F,SDG&E - Energy Efficiency Business Rebates,01/06/2023,05/03/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
4810,False,SC55F,Dominion Energy - Commercial EnergyWise Program,01/06/2023,05/03/2011,47,South Carolina,SC,False,88,Rebate Program,1,Financial Incentive,3,Utility
3606,False,SC40F,Duke Energy (Electric) - Non-Residential Energy Efficiency Rebate Program,01/04/2023,08/12/2009,47,South Carolina,SC,False,88,Rebate Program,1,Financial Incentive,3,Utility
3638,False,AR47F,OGE - Commercial Energy Efficiency Rebate Programs,01/04/2023,08/27/2009,5,Arkansas,AR,False,88,Rebate Program,1,Financial Incentive,3,Utility
1871,False,MA10R,Building Energy Code,01/03/2023,07/27/2006,25,Massachusetts,MA,False,65,Building Energy Code,2,Regulatory Policy,1,State
